metric,value,threshold,dataset,name,depth,sample,index,recon_steps,recon_min,recon_max,recon_wavelength,recon_resolution,dilation,resolver,min_size,iters
roc,0.12014001750218778,0.016188839649091073,Low Concentration,60k,,,,,,,,,,,,
roc,0.12014001750218778,0.016279280094058064,Low Concentration,60k,,,,,,,,,,,,
roc,0.1261407675959495,0.016279280094058064,Low Concentration,60k,,,,,,,,,,,,
roc,0.1261407675959495,0.01636972053902505,Low Concentration,60k,,,,,,,,,,,,
roc,0.12851606450806352,0.01636972053902505,Low Concentration,60k,,,,,,,,,,,,
roc,0.12851606450806352,0.016460160983992042,Low Concentration,60k,,,,,,,,,,,,
roc,0.13076634579322416,0.016460160983992042,Low Concentration,60k,,,,,,,,,,,,
roc,0.13076634579322416,0.01655060142895903,Low Concentration,60k,,,,,,,,,,,,
roc,0.13089136142017752,0.01655060142895903,Low Concentration,60k,,,,,,,,,,,,
roc,0.13089136142017752,0.01664104187392602,Low Concentration,60k,,,,,,,,,,,,
roc,0.13251656457057132,0.01664104187392602,Low Concentration,60k,,,,,,,,,,,,
roc,0.13251656457057132,0.016731482318893008,Low Concentration,60k,,,,,,,,,,,,
roc,0.1333916739592449,0.016731482318893008,Low Concentration,60k,,,,,,,,,,,,
roc,0.1333916739592449,0.017002803653793978,Low Concentration,60k,,,,,,,,,,,,
roc,0.13376672084010502,0.017002803653793978,Low Concentration,60k,,,,,,,,,,,,
roc,0.13376672084010502,0.017093244098760965,Low Concentration,60k,,,,,,,,,,,,
roc,0.13401675209401176,0.017093244098760965,Low Concentration,60k,,,,,,,,,,,,
roc,0.13401675209401176,0.017183684543727956,Low Concentration,60k,,,,,,,,,,,,
roc,0.1377672209026128,0.017183684543727956,Low Concentration,60k,,,,,,,,,,,,
roc,0.1377672209026128,0.017274124988694944,Low Concentration,60k,,,,,,,,,,,,
roc,0.13976747093386674,0.017274124988694944,Low Concentration,60k,,,,,,,,,,,,
roc,0.13976747093386674,0.017455005878628922,Low Concentration,60k,,,,,,,,,,,,
roc,0.14226778347293412,0.017455005878628922,Low Concentration,60k,,,,,,,,,,,,
roc,0.14226778347293412,0.017545446323595913,Low Concentration,60k,,,,,,,,,,,,
roc,0.14239279909988747,0.017545446323595913,Low Concentration,60k,,,,,,,,,,,,
roc,0.14239279909988747,0.0176358867685629,Low Concentration,60k,,,,,,,,,,,,
roc,0.14264283035379421,0.0176358867685629,Low Concentration,60k,,,,,,,,,,,,
roc,0.14264283035379421,0.017726327213529892,Low Concentration,60k,,,,,,,,,,,,
roc,0.14301787723465434,0.017726327213529892,Low Concentration,60k,,,,,,,,,,,,
roc,0.14301787723465434,0.01781676765849688,Low Concentration,60k,,,,,,,,,,,,
roc,0.14514314289286162,0.01781676765849688,Low Concentration,60k,,,,,,,,,,,,
roc,0.14514314289286162,0.017997648548430858,Low Concentration,60k,,,,,,,,,,,,
roc,0.14551818977372172,0.017997648548430858,Low Concentration,60k,,,,,,,,,,,,
roc,0.14551818977372172,0.01808808899339785,Low Concentration,60k,,,,,,,,,,,,
roc,0.147643455431929,0.01808808899339785,Low Concentration,60k,,,,,,,,,,,,
roc,0.147643455431929,0.018178529438364836,Low Concentration,60k,,,,,,,,,,,,
roc,0.14814351793974248,0.018178529438364836,Low Concentration,60k,,,,,,,,,,,,
roc,0.14814351793974248,0.018268969883331827,Low Concentration,60k,,,,,,,,,,,,
roc,0.1492686585823228,0.018268969883331827,Low Concentration,60k,,,,,,,,,,,,
roc,0.1492686585823228,0.018359410328298815,Low Concentration,60k,,,,,,,,,,,,
roc,0.1496437054631829,0.018359410328298815,Low Concentration,60k,,,,,,,,,,,,
roc,0.1496437054631829,0.018449850773265806,Low Concentration,60k,,,,,,,,,,,,
roc,0.15189398674834353,0.018449850773265806,Low Concentration,60k,,,,,,,,,,,,
roc,0.15189398674834353,0.018540291218232793,Low Concentration,60k,,,,,,,,,,,,
roc,0.15364420552569072,0.018540291218232793,Low Concentration,60k,,,,,,,,,,,,
roc,0.15364420552569072,0.018630731663199784,Low Concentration,60k,,,,,,,,,,,,
roc,0.15526940867608452,0.018630731663199784,Low Concentration,60k,,,,,,,,,,,,
roc,0.15526940867608452,0.018721172108166772,Low Concentration,60k,,,,,,,,,,,,
roc,0.1561445180647581,0.018721172108166772,Low Concentration,60k,,,,,,,,,,,,
roc,0.1561445180647581,0.01890205299810075,Low Concentration,60k,,,,,,,,,,,,
roc,0.1576447055881985,0.01890205299810075,Low Concentration,60k,,,,,,,,,,,,
roc,0.1576447055881985,0.01908293388803473,Low Concentration,60k,,,,,,,,,,,,
roc,0.16077009626203276,0.01908293388803473,Low Concentration,60k,,,,,,,,,,,,
roc,0.16077009626203276,0.01917337433300172,Low Concentration,60k,,,,,,,,,,,,
roc,0.16089511188898611,0.01917337433300172,Low Concentration,60k,,,,,,,,,,,,
roc,0.16089511188898611,0.019263814777968707,Low Concentration,60k,,,,,,,,,,,,
roc,0.16114514314289285,0.019263814777968707,Low Concentration,60k,,,,,,,,,,,,
roc,0.16114514314289285,0.0193542552229357,Low Concentration,60k,,,,,,,,,,,,
roc,0.16377047130891362,0.0193542552229357,Low Concentration,60k,,,,,,,,,,,,
roc,0.16377047130891362,0.019444695667902686,Low Concentration,60k,,,,,,,,,,,,
roc,0.16452056507063384,0.019444695667902686,Low Concentration,60k,,,,,,,,,,,,
roc,0.16452056507063384,0.019535136112869677,Low Concentration,60k,,,,,,,,,,,,
roc,0.16527065883235403,0.019535136112869677,Low Concentration,60k,,,,,,,,,,,,
roc,0.16527065883235403,0.019625576557836664,Low Concentration,60k,,,,,,,,,,,,
roc,0.16552069008626077,0.019625576557836664,Low Concentration,60k,,,,,,,,,,,,
roc,0.16552069008626077,0.019716017002803655,Low Concentration,60k,,,,,,,,,,,,
roc,0.166270783847981,0.019716017002803655,Low Concentration,60k,,,,,,,,,,,,
roc,0.166270783847981,0.019806457447770643,Low Concentration,60k,,,,,,,,,,,,
roc,0.16839604950618828,0.019806457447770643,Low Concentration,60k,,,,,,,,,,,,
roc,0.16839604950618828,0.01998733833770462,Low Concentration,60k,,,,,,,,,,,,
roc,0.16877109638704837,0.01998733833770462,Low Concentration,60k,,,,,,,,,,,,
roc,0.16877109638704837,0.0201682192276386,Low Concentration,60k,,,,,,,,,,,,
roc,0.17177147143392923,0.0201682192276386,Low Concentration,60k,,,,,,,,,,,,
roc,0.17177147143392923,0.020258659672605588,Low Concentration,60k,,,,,,,,,,,,
roc,0.1723965495686961,0.020258659672605588,Low Concentration,60k,,,,,,,,,,,,
roc,0.1723965495686961,0.02034910011757258,Low Concentration,60k,,,,,,,,,,,,
roc,0.1726465808226028,0.02034910011757258,Low Concentration,60k,,,,,,,,,,,,
roc,0.1726465808226028,0.020439540562539566,Low Concentration,60k,,,,,,,,,,,,
roc,0.17402175271908987,0.020439540562539566,Low Concentration,60k,,,,,,,,,,,,
roc,0.17402175271908987,0.020529981007506557,Low Concentration,60k,,,,,,,,,,,,
roc,0.1747718464808101,0.020529981007506557,Low Concentration,60k,,,,,,,,,,,,
roc,0.1747718464808101,0.020620421452473545,Low Concentration,60k,,,,,,,,,,,,
roc,0.17827228403550444,0.020620421452473545,Low Concentration,60k,,,,,,,,,,,,
roc,0.17827228403550444,0.020710861897440536,Low Concentration,60k,,,,,,,,,,,,
roc,0.17864733091636453,0.020710861897440536,Low Concentration,60k,,,,,,,,,,,,
roc,0.17864733091636453,0.020801302342407523,Low Concentration,60k,,,,,,,,,,,,
roc,0.17989748718589824,0.020801302342407523,Low Concentration,60k,,,,,,,,,,,,
roc,0.17989748718589824,0.020891742787374514,Low Concentration,60k,,,,,,,,,,,,
roc,0.1808976122015252,0.020891742787374514,Low Concentration,60k,,,,,,,,,,,,
roc,0.1808976122015252,0.0209821832323415,Low Concentration,60k,,,,,,,,,,,,
roc,0.18202275284410552,0.0209821832323415,Low Concentration,60k,,,,,,,,,,,,
roc,0.18202275284410552,0.021072623677308493,Low Concentration,60k,,,,,,,,,,,,
roc,0.182522815351919,0.021072623677308493,Low Concentration,60k,,,,,,,,,,,,
roc,0.182522815351919,0.02116306412227548,Low Concentration,60k,,,,,,,,,,,,
roc,0.1828978622327791,0.02116306412227548,Low Concentration,60k,,,,,,,,,,,,
roc,0.1828978622327791,0.02125350456724247,Low Concentration,60k,,,,,,,,,,,,
roc,0.1832729091136392,0.02125350456724247,Low Concentration,60k,,,,,,,,,,,,
roc,0.1832729091136392,0.02134394501220946,Low Concentration,60k,,,,,,,,,,,,
roc,0.18539817477184647,0.02134394501220946,Low Concentration,60k,,,,,,,,,,,,
roc,0.18539817477184647,0.021524825902143437,Low Concentration,60k,,,,,,,,,,,,
roc,0.18602325290661334,0.021524825902143437,Low Concentration,60k,,,,,,,,,,,,
roc,0.18602325290661334,0.021615266347110428,Low Concentration,60k,,,,,,,,,,,,
roc,0.18877359669958746,0.021615266347110428,Low Concentration,60k,,,,,,,,,,,,
roc,0.18877359669958746,0.021705706792077416,Low Concentration,60k,,,,,,,,,,,,
roc,0.1892736592074009,0.021705706792077416,Low Concentration,60k,,,,,,,,,,,,
roc,0.1892736592074009,0.021796147237044407,Low Concentration,60k,,,,,,,,,,,,
roc,0.1913989248656082,0.021796147237044407,Low Concentration,60k,,,,,,,,,,,,
roc,0.1913989248656082,0.021886587682011394,Low Concentration,60k,,,,,,,,,,,,
roc,0.19177397174646832,0.021886587682011394,Low Concentration,60k,,,,,,,,,,,,
roc,0.19177397174646832,0.021977028126978385,Low Concentration,60k,,,,,,,,,,,,
roc,0.19202400300037506,0.021977028126978385,Low Concentration,60k,,,,,,,,,,,,
roc,0.19202400300037506,0.022157909016912364,Low Concentration,60k,,,,,,,,,,,,
roc,0.19289911238904864,0.022157909016912364,Low Concentration,60k,,,,,,,,,,,,
roc,0.19289911238904864,0.02224834946187935,Low Concentration,60k,,,,,,,,,,,,
roc,0.1941492686585823,0.02224834946187935,Low Concentration,60k,,,,,,,,,,,,
roc,0.1941492686585823,0.022338789906846342,Low Concentration,60k,,,,,,,,,,,,
roc,0.19502437804725592,0.022338789906846342,Low Concentration,60k,,,,,,,,,,,,
roc,0.19502437804725592,0.02242923035181333,Low Concentration,60k,,,,,,,,,,,,
roc,0.2007750968871109,0.02242923035181333,Low Concentration,60k,,,,,,,,,,,,
roc,0.2007750968871109,0.02251967079678032,Low Concentration,60k,,,,,,,,,,,,
roc,0.2024003000375047,0.02251967079678032,Low Concentration,60k,,,,,,,,,,,,
roc,0.2024003000375047,0.02261011124174731,Low Concentration,60k,,,,,,,,,,,,
roc,0.20327540942617828,0.02261011124174731,Low Concentration,60k,,,,,,,,,,,,
roc,0.20327540942617828,0.0227005516867143,Low Concentration,60k,,,,,,,,,,,,
roc,0.2047755969496187,0.0227005516867143,Low Concentration,60k,,,,,,,,,,,,
roc,0.2047755969496187,0.022790992131681287,Low Concentration,60k,,,,,,,,,,,,
roc,0.20515064383047882,0.022790992131681287,Low Concentration,60k,,,,,,,,,,,,
roc,0.20515064383047882,0.022881432576648278,Low Concentration,60k,,,,,,,,,,,,
roc,0.20552569071133892,0.022881432576648278,Low Concentration,60k,,,,,,,,,,,,
roc,0.20552569071133892,0.022971873021615265,Low Concentration,60k,,,,,,,,,,,,
roc,0.20727590948868607,0.022971873021615265,Low Concentration,60k,,,,,,,,,,,,
roc,0.20727590948868607,0.023062313466582256,Low Concentration,60k,,,,,,,,,,,,
roc,0.20740092511563946,0.023062313466582256,Low Concentration,60k,,,,,,,,,,,,
roc,0.20740092511563946,0.023152753911549244,Low Concentration,60k,,,,,,,,,,,,
roc,0.20990123765470683,0.023152753911549244,Low Concentration,60k,,,,,,,,,,,,
roc,0.20990123765470683,0.023243194356516235,Low Concentration,60k,,,,,,,,,,,,
roc,0.21065133141642706,0.023243194356516235,Low Concentration,60k,,,,,,,,,,,,
roc,0.21065133141642706,0.023333634801483222,Low Concentration,60k,,,,,,,,,,,,
roc,0.21477684710588824,0.023333634801483222,Low Concentration,60k,,,,,,,,,,,,
roc,0.21477684710588824,0.023424075246450213,Low Concentration,60k,,,,,,,,,,,,
roc,0.21565195649456181,0.023424075246450213,Low Concentration,60k,,,,,,,,,,,,
roc,0.21565195649456181,0.0235145156914172,Low Concentration,60k,,,,,,,,,,,,
roc,0.2161520190023753,0.0235145156914172,Low Concentration,60k,,,,,,,,,,,,
roc,0.2161520190023753,0.023604956136384192,Low Concentration,60k,,,,,,,,,,,,
roc,0.21915239404925616,0.023604956136384192,Low Concentration,60k,,,,,,,,,,,,
roc,0.21915239404925616,0.02369539658135118,Low Concentration,60k,,,,,,,,,,,,
roc,0.22027753469183647,0.02369539658135118,Low Concentration,60k,,,,,,,,,,,,
roc,0.22027753469183647,0.02378583702631817,Low Concentration,60k,,,,,,,,,,,,
roc,0.2209026128266033,0.02378583702631817,Low Concentration,60k,,,,,,,,,,,,
roc,0.2209026128266033,0.023876277471285158,Low Concentration,60k,,,,,,,,,,,,
roc,0.22290286285785724,0.023876277471285158,Low Concentration,60k,,,,,,,,,,,,
roc,0.22290286285785724,0.02396671791625215,Low Concentration,60k,,,,,,,,,,,,
roc,0.2239029878734842,0.02396671791625215,Low Concentration,60k,,,,,,,,,,,,
roc,0.2239029878734842,0.024057158361219137,Low Concentration,60k,,,,,,,,,,,,
roc,0.22515314414301787,0.024057158361219137,Low Concentration,60k,,,,,,,,,,,,
roc,0.22515314414301787,0.024147598806186128,Low Concentration,60k,,,,,,,,,,,,
roc,0.23127890986373298,0.024147598806186128,Low Concentration,60k,,,,,,,,,,,,
roc,0.23127890986373298,0.024238039251153115,Low Concentration,60k,,,,,,,,,,,,
roc,0.23165395674459308,0.024238039251153115,Low Concentration,60k,,,,,,,,,,,,
roc,0.23165395674459308,0.024328479696120106,Low Concentration,60k,,,,,,,,,,,,
roc,0.23302912864108014,0.024328479696120106,Low Concentration,60k,,,,,,,,,,,,
roc,0.23302912864108014,0.024418920141087094,Low Concentration,60k,,,,,,,,,,,,
roc,0.23490436304538068,0.024418920141087094,Low Concentration,60k,,,,,,,,,,,,
roc,0.23490436304538068,0.024599801031021072,Low Concentration,60k,,,,,,,,,,,,
roc,0.23740467558444805,0.024599801031021072,Low Concentration,60k,,,,,,,,,,,,
roc,0.23740467558444805,0.024690241475988063,Low Concentration,60k,,,,,,,,,,,,
roc,0.23852981622702837,0.024690241475988063,Low Concentration,60k,,,,,,,,,,,,
roc,0.23852981622702837,0.02478068192095505,Low Concentration,60k,,,,,,,,,,,,
roc,0.23952994124265534,0.02478068192095505,Low Concentration,60k,,,,,,,,,,,,
roc,0.23952994124265534,0.02487112236592204,Low Concentration,60k,,,,,,,,,,,,
roc,0.24003000375046882,0.02487112236592204,Low Concentration,60k,,,,,,,,,,,,
roc,0.24003000375046882,0.02496156281088903,Low Concentration,60k,,,,,,,,,,,,
roc,0.24015501937742217,0.02496156281088903,Low Concentration,60k,,,,,,,,,,,,
roc,0.24015501937742217,0.02505200325585602,Low Concentration,60k,,,,,,,,,,,,
roc,0.240780097512189,0.02505200325585602,Low Concentration,60k,,,,,,,,,,,,
roc,0.240780097512189,0.025142443700823008,Low Concentration,60k,,,,,,,,,,,,
roc,0.24303037879734968,0.025142443700823008,Low Concentration,60k,,,,,,,,,,,,
roc,0.24303037879734968,0.02523288414579,Low Concentration,60k,,,,,,,,,,,,
roc,0.2481560195024378,0.02523288414579,Low Concentration,60k,,,,,,,,,,,,
roc,0.2481560195024378,0.025323324590756986,Low Concentration,60k,,,,,,,,,,,,
roc,0.24878109763720466,0.025323324590756986,Low Concentration,60k,,,,,,,,,,,,
roc,0.24878109763720466,0.025413765035723977,Low Concentration,60k,,,,,,,,,,,,
roc,0.2534066758344793,0.025413765035723977,Low Concentration,60k,,,,,,,,,,,,
roc,0.2534066758344793,0.025504205480690965,Low Concentration,60k,,,,,,,,,,,,
roc,0.25653206650831356,0.025504205480690965,Low Concentration,60k,,,,,,,,,,,,
roc,0.25653206650831356,0.025594645925657956,Low Concentration,60k,,,,,,,,,,,,
roc,0.25715714464308037,0.025594645925657956,Low Concentration,60k,,,,,,,,,,,,
roc,0.25715714464308037,0.025685086370624943,Low Concentration,60k,,,,,,,,,,,,
roc,0.2582822852856607,0.025685086370624943,Low Concentration,60k,,,,,,,,,,,,
roc,0.2582822852856607,0.025775526815591934,Low Concentration,60k,,,,,,,,,,,,
roc,0.2596574571821478,0.025775526815591934,Low Concentration,60k,,,,,,,,,,,,
roc,0.2596574571821478,0.025865967260558922,Low Concentration,60k,,,,,,,,,,,,
roc,0.2620327540942618,0.025865967260558922,Low Concentration,60k,,,,,,,,,,,,
roc,0.2620327540942618,0.025956407705525913,Low Concentration,60k,,,,,,,,,,,,
roc,0.26215776972121513,0.025956407705525913,Low Concentration,60k,,,,,,,,,,,,
roc,0.26215776972121513,0.0260468481504929,Low Concentration,60k,,,,,,,,,,,,
roc,0.26378297287160896,0.0260468481504929,Low Concentration,60k,,,,,,,,,,,,
roc,0.26378297287160896,0.02613728859545989,Low Concentration,60k,,,,,,,,,,,,
roc,0.2659082385298162,0.02613728859545989,Low Concentration,60k,,,,,,,,,,,,
roc,0.2659082385298162,0.02622772904042688,Low Concentration,60k,,,,,,,,,,,,
roc,0.2667833479184898,0.02622772904042688,Low Concentration,60k,,,,,,,,,,,,
roc,0.2667833479184898,0.02631816948539387,Low Concentration,60k,,,,,,,,,,,,
roc,0.26740842605325665,0.02631816948539387,Low Concentration,60k,,,,,,,,,,,,
roc,0.26740842605325665,0.026499050375327845,Low Concentration,60k,,,,,,,,,,,,
roc,0.268533566695837,0.026499050375327845,Low Concentration,60k,,,,,,,,,,,,
roc,0.268533566695837,0.026589490820294836,Low Concentration,60k,,,,,,,,,,,,
roc,0.26865858232279033,0.026589490820294836,Low Concentration,60k,,,,,,,,,,,,
roc,0.26865858232279033,0.026679931265261823,Low Concentration,60k,,,,,,,,,,,,
roc,0.2692836604575572,0.026679931265261823,Low Concentration,60k,,,,,,,,,,,,
roc,0.2692836604575572,0.026770371710228814,Low Concentration,60k,,,,,,,,,,,,
roc,0.2717839729966246,0.026770371710228814,Low Concentration,60k,,,,,,,,,,,,
roc,0.2717839729966246,0.026860812155195802,Low Concentration,60k,,,,,,,,,,,,
roc,0.27753469183647955,0.026860812155195802,Low Concentration,60k,,,,,,,,,,,,
roc,0.27753469183647955,0.026951252600162793,Low Concentration,60k,,,,,,,,,,,,
roc,0.27803475434429303,0.026951252600162793,Low Concentration,60k,,,,,,,,,,,,
roc,0.27803475434429303,0.02704169304512978,Low Concentration,60k,,,,,,,,,,,,
roc,0.28078509813726715,0.02704169304512978,Low Concentration,60k,,,,,,,,,,,,
roc,0.28078509813726715,0.02713213349009677,Low Concentration,60k,,,,,,,,,,,,
roc,0.28116014501812725,0.02713213349009677,Low Concentration,60k,,,,,,,,,,,,
roc,0.28116014501812725,0.02722257393506376,Low Concentration,60k,,,,,,,,,,,,
roc,0.28853606700837603,0.02722257393506376,Low Concentration,60k,,,,,,,,,,,,
roc,0.28853606700837603,0.02731301438003075,Low Concentration,60k,,,,,,,,,,,,
roc,0.2891611451431429,0.02731301438003075,Low Concentration,60k,,,,,,,,,,,,
roc,0.2891611451431429,0.027403454824997737,Low Concentration,60k,,,,,,,,,,,,
roc,0.28978622327790976,0.027403454824997737,Low Concentration,60k,,,,,,,,,,,,
roc,0.28978622327790976,0.02749389526996473,Low Concentration,60k,,,,,,,,,,,,
roc,0.29066133266658334,0.02749389526996473,Low Concentration,60k,,,,,,,,,,,,
roc,0.29066133266658334,0.027674776159898707,Low Concentration,60k,,,,,,,,,,,,
roc,0.2922865358169771,0.027674776159898707,Low Concentration,60k,,,,,,,,,,,,
roc,0.2922865358169771,0.027765216604865695,Low Concentration,60k,,,,,,,,,,,,
roc,0.29428678584823104,0.027765216604865695,Low Concentration,60k,,,,,,,,,,,,
roc,0.29428678584823104,0.027855657049832686,Low Concentration,60k,,,,,,,,,,,,
roc,0.2960370046255782,0.027855657049832686,Low Concentration,60k,,,,,,,,,,,,
roc,0.2960370046255782,0.027946097494799673,Low Concentration,60k,,,,,,,,,,,,
roc,0.29691211401425177,0.027946097494799673,Low Concentration,60k,,,,,,,,,,,,
roc,0.29691211401425177,0.028036537939766664,Low Concentration,60k,,,,,,,,,,,,
roc,0.29728716089511187,0.028036537939766664,Low Concentration,60k,,,,,,,,,,,,
roc,0.29728716089511187,0.02812697838473365,Low Concentration,60k,,,,,,,,,,,,
roc,0.29828728591073883,0.02812697838473365,Low Concentration,60k,,,,,,,,,,,,
roc,0.29828728591073883,0.028217418829700643,Low Concentration,60k,,,,,,,,,,,,
roc,0.30141267658457305,0.028217418829700643,Low Concentration,60k,,,,,,,,,,,,
roc,0.30141267658457305,0.02830785927466763,Low Concentration,60k,,,,,,,,,,,,
roc,0.3026628328541068,0.02830785927466763,Low Concentration,60k,,,,,,,,,,,,
roc,0.3026628328541068,0.02839829971963462,Low Concentration,60k,,,,,,,,,,,,
roc,0.30703837979747467,0.02839829971963462,Low Concentration,60k,,,,,,,,,,,,
roc,0.30728841105138144,0.02839829971963462,Low Concentration,60k,,,,,,,,,,,,
roc,0.3089136142017752,0.02839829971963462,Low Concentration,60k,,,,,,,,,,,,
roc,0.3089136142017752,0.02848874016460161,Low Concentration,60k,,,,,,,,,,,,
roc,0.31378922365295664,0.02848874016460161,Low Concentration,60k,,,,,,,,,,,,
roc,0.31378922365295664,0.0285791806095686,Low Concentration,60k,,,,,,,,,,,,
roc,0.31453931741467683,0.0285791806095686,Low Concentration,60k,,,,,,,,,,,,
roc,0.31453931741467683,0.028760061499502578,Low Concentration,60k,,,,,,,,,,,,
roc,0.31478934866858355,0.028760061499502578,Low Concentration,60k,,,,,,,,,,,,
roc,0.31478934866858355,0.028940942389436557,Low Concentration,60k,,,,,,,,,,,,
roc,0.3156644580572572,0.028940942389436557,Low Concentration,60k,,,,,,,,,,,,
roc,0.3156644580572572,0.029031382834403544,Low Concentration,60k,,,,,,,,,,,,
